ReturnHistoryID,HistoricalPerformanceID,ExternalID,EndDate,TimePeriod,Value,CategorySize,Type
385257320,16742954,102,1/31/1993,M1,0.5911,NULL,6
385257326,16742955,102,12/31/1992,M1,1.25666,NULL,6
385257327,16742955,102,11/30/1992,M1,3.17662,NULL,6
385257328,16742955,102,10/31/1992,M1,0.70363,NULL,6
385257329,16742955,102,9/30/1992,M1,0.89183,NULL,6
385257330,16742955,102,8/31/1992,M1,-2.35829,NULL,6
385257331,16742955,102,7/31/1992,M1,3.84974,NULL,6
385257332,16742955,102,6/30/1992,M1,-2.0068,NULL,6
385257333,16742955,102,5/31/1992,M1,0.30646,NULL,6
385257334,16742955,102,4/30/1992,M1,2.0167,NULL,6
385257335,16742955,102,3/31/1992,M1,-2.54982,NULL,6
385257336,16742955,102,2/29/1992,M1,0.76196,NULL,6
385257337,16742955,102,1/31/1992,M1,-1.58805,NULL,6
